"LAT","LON","SPEED","COURSE","HEADING","DESTINATION","FLAG","LENGTH","SHIPNAME","SHIPTYPE","SHIP_ID","WIDTH","DWT","DATETIME","PORT","date","week_nb","ship_type","port","is_parked"
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 00:02:10,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 00:03:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 00:05:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 00:07:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 00:09:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 00:11:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 00:13:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 00:15:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 00:17:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 00:19:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 00:21:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 00:23:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 00:25:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 00:27:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 00:29:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 00:31:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 00:33:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 00:35:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 00:37:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 00:39:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 00:41:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 00:43:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 00:45:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 00:47:08,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 00:49:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 00:51:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 00:53:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 00:55:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 00:57:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 00:59:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 01:01:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 01:03:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 01:05:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 01:07:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 01:09:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 01:11:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 01:13:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 01:15:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 01:17:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 01:19:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 01:21:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 01:23:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 01:25:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 01:27:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 01:29:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 01:31:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 01:33:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 01:35:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 01:37:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 01:39:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 01:41:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 01:43:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 01:45:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 01:47:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 01:49:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 01:51:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 01:53:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 01:55:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 01:57:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 01:59:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 02:01:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 02:03:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 02:05:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 02:07:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 02:09:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 02:11:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 02:13:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 02:15:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 02:17:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 02:19:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 02:21:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 02:23:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 02:25:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 02:27:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 02:29:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 02:31:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 02:33:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 02:35:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 02:37:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 02:39:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 02:41:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 02:43:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 02:45:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 02:47:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 02:49:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 02:51:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 02:53:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 02:55:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 02:57:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 02:59:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 03:01:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 03:03:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 03:05:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 03:07:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 03:09:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 03:11:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 03:13:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 03:15:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 03:17:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 03:19:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 03:21:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 03:23:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 03:25:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 03:27:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 03:29:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 03:31:12,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 03:33:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 03:35:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 03:37:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 03:39:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 03:41:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 03:43:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 03:45:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 03:47:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 03:49:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 03:51:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 03:53:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 03:55:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 03:57:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 03:59:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 04:02:32,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 04:03:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 04:05:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 04:07:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 04:09:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 04:11:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 04:13:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 04:15:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 04:17:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 04:19:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 04:21:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 04:23:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 04:25:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 04:27:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 04:29:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 04:31:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 04:33:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 04:35:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 04:37:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 04:39:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 04:41:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 04:43:05,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 04:45:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 04:47:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 04:49:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 04:51:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 04:53:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 04:55:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 04:57:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 04:59:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 05:01:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 05:03:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 05:05:06,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
55.72749,21.07877,133,109,511,"CLASS B","LT",15,"VAKARIS",3,3722773,5,NA,2016-12-16 05:07:07,"klaipeda",2016-12-16,51,"Tug","Klaipeda",0
